;kind;etag;id;publishedAt;channelId;title;description;channelTitle;tags;categoryId;liveBroadcastContent;defaultAudioLanguage;thumbnails.default.url;thumbnails.default.width;thumbnails.default.height;thumbnails.medium.url;thumbnails.medium.width;thumbnails.medium.height;thumbnails.high.url;thumbnails.high.width;thumbnails.high.height;thumbnails.standard.url;thumbnails.standard.width;thumbnails.standard.height;thumbnails.maxres.url;thumbnails.maxres.width;thumbnails.maxres.height;localized.title;localized.description;defaultLanguage;duration;dimension;definition;caption;licensedContent;projection;regionRestriction.blocked;viewCount;likeCount;favoriteCount;commentCount
89;youtube#video;pkehq_o7wpD3So6UNsDvyWmJh4k;8LbUqVeUmyI;2022-10-13T19:45:17Z;UCDRijLH1STVyRPWGJFdIAoA;LULA OU BOLSONARO? O RESULTADO DA ELEIÇÃO PRA PRESIDENTE IMPORTA?;"Saiba mais: https://youtu.be/VsCUqWLcrLA

✅ Curso Gratuito: https://investbruno.com.br/curso-gratuito/
✅ Ganhe 10 reais pra investir em Cripto: https://investbruno.com.br/coinext

Lula ou Bolsonaro?

Segundo turno tá aí e o país tá dividido. Gente fanática por um lado e por outro. Dia 30 agora a gente vai ter que fazer uma escolha, mas o que aconteceria com os seus investimentos se cada um deles ganhar?

Se a gente for olhar as pesquisas de segundo turno até agora, são maiores as chances do Lula ganhar. Mas, ninguém pode negar que aconteceram erros muito relevantes das pesquisas no primeiro turno contra o candidato Bolsonaro.

Esse me parece ser um cenário totalmente em aberto, pode dar qualquer um dos dois e no fim das contas provavelmente vamos ter um resultado muito apertado, próximo ao empate.

Então, é muito importante que você entenda o que pode acontecer com as suas ações e seus investimentos em geral caso dê Lula ou Bolsonaro.

Antes de entrar nessa questão, vamos falar um pouco do resultado do primeiro turno que animou o mercado, afinal o ibovespa subiu cerca de 5% do dia seguinte da eleição.

Houve uma votação muito forte de candidatos à deputado de centro e de direita. De forma geral, os partidos que não estão alinhados nem com Lula e nem com Bolsonaro foram os que mais perderam cadeiras. O PL, apoiado pelo presidente foi o partido que mais elegeu deputados e mais cresceu. Logo em seguida, veio o PT.

No senado foi parecido, os candidatos considerados de direita foram maioria, mas os que perderam mesmo foram os ""independentes"", que não tinham apoio de Lula nem de Bolsonaro.

O mercado acabou reagindo positivamente à esse cenário justamente porque o congresso agora tem uma maioria de centro-direita. O que deve forçar um possível governo Lula a trazer suas pautas um pouco mais para o centro para que consiga governar e conversar com esse congresso. Além disso, ainda não dá pra dizer que a vitória do Lula é certa.

O Bolsonaro é visto pelo mercado como um candidato mais liberal, e se ele vencer as pautas de privatizações e reformas devem andar com mais facilidade frente a esse congresso que foi eleito.

Agora, vamos aos cenários:

Cenário 1: Lula eleito

Aqui podemos pensar um pouco sobre o que já foi feito no passado e tentar fazer alguma projeção dos setores que podem ser beneficiar deste cenário.

Caso seja reeleito, o plano de economia do ex-presidente Lula, envolve o incentivo de várias áreas, como: A valorização do salário mínimo, mudanças no preço da gasolina (PETROBRAS), fim do teto de gastos e nenhuma privatização.

A economia do governo Lula foi marcada principalmente pela pelo boom das commodities no Brasil e em toda a América Latina, onde o ex-presidente do Brasil surfou uma alta valorização das commodities, o que fez com que o PIB crescesse, a pobreza diminuísse junto com o desemprego e o dólar tenha despencado.

Lula assumiu a presidência de 2003 até 2011 e agora tenta fazer o mesmo em 2022, enfrentando Bolsonaro na maior eleição da história do Brasil, que pode definir os rumos da economia do Brasil, tanto positivamente, quanto negativamente

Com isso fica a questão, se o Lula ganhar as eleições de 2022, o que pode acontecer com a economia? O Brasil acabará com a fome e a pobreza? Ou será que seremos a próxima Venezuela? O QUE ACONTECE COM A ECONOMIA SE LULA GANHAR A ELEIÇÃO?


Caso o ex-presidente Lula seja eleito novamente e resolva implantar medidas similares a estas, possivelmente empresas que se beneficiem destes setores serão beneficiadas. 
Podemos citar empresas de Educação, caso haja algo parecido com o FIES. Empresas de Varejo podem se beneficiar com uma facilitação do crédito e as empresas de construção civil podem surfar na onda de um possível Minha Casa Minha Vida turbinado.
O ponto de atenção é que se essas medidas não forem feitas com responsabilidade fiscal, podemos ter um agravamento do problema da inflação e, consequentemente, dos juros.
Cenário 2: Bolsonaro reeleito
Caso isso aconteça é muito provável que continuem as condições favoráveis para a queda dos juros. Beneficiando a renda fixa prefixada e renda variável no geral. Principalmente aquelas empresas que são mais sensíveis a juros.
No governo do atual presidente as estatais tiveram boa autonomia pra funcionar e apresentaram lucros recordes, cenário que tende a continuar numa possível reeleição.

O ponto de atenção é que possivelmente teremos a a tributação de dividendos. Isso provavelmente também vai acontecer caso o Lula ganhe.
Esses são os dois possíveis cenários, mas não se esqueça que estamos falando de políticos. Nada impede do Bolsonaro tomar medidas que esperaríamos do Lula ou vice-versa. O que também pode acontecer é que eles façam coisas que ninguém está esperando, vá saber.
#LULA #ECONOMIA #BOLSONARO #ELEIÇÃO";Shorts do Bruno Guzela;['o que acontece com a economia se lula ganhar a eleição?', 'e se o lula ganhar a eleição?', 'lula', 'pt', 'economia', 'economia do lula', 'lula economia', 'a economia de lula', 'plano de governo lula', 'plano de governo de lula', 'economia do governo lula', 'economia de lula', 'economia brasileira', 'governo lula', 'eleições 2022', 'debate 2022', 'eleições', 'lula jornal nacional', 'lula e bolsonaro', 'lula vs bolsonaro', 'bolsonaro', 'hey investidor', 'quais são as propostas de lula', 'planos de governo do lula', 'debate globo'];27;none;pt-BR;https://i.ytimg.com/vi/8LbUqVeUmyI/default.jpg;120;90;https://i.ytimg.com/vi/8LbUqVeUmyI/mqdefault.jpg;320;180;https://i.ytimg.com/vi/8LbUqVeUmyI/hqdefault.jpg;480;360;https://i.ytimg.com/vi/8LbUqVeUmyI/sddefault.jpg;640.0;480.0;https://i.ytimg.com/vi/8LbUqVeUmyI/maxresdefault.jpg;1280.0;720.0;LULA OU BOLSONARO? O RESULTADO DA ELEIÇÃO PRA PRESIDENTE IMPORTA?;"Saiba mais: https://youtu.be/VsCUqWLcrLA

✅ Curso Gratuito: https://investbruno.com.br/curso-gratuito/
✅ Ganhe 10 reais pra investir em Cripto: https://investbruno.com.br/coinext

Lula ou Bolsonaro?

Segundo turno tá aí e o país tá dividido. Gente fanática por um lado e por outro. Dia 30 agora a gente vai ter que fazer uma escolha, mas o que aconteceria com os seus investimentos se cada um deles ganhar?

Se a gente for olhar as pesquisas de segundo turno até agora, são maiores as chances do Lula ganhar. Mas, ninguém pode negar que aconteceram erros muito relevantes das pesquisas no primeiro turno contra o candidato Bolsonaro.

Esse me parece ser um cenário totalmente em aberto, pode dar qualquer um dos dois e no fim das contas provavelmente vamos ter um resultado muito apertado, próximo ao empate.

Então, é muito importante que você entenda o que pode acontecer com as suas ações e seus investimentos em geral caso dê Lula ou Bolsonaro.

Antes de entrar nessa questão, vamos falar um pouco do resultado do primeiro turno que animou o mercado, afinal o ibovespa subiu cerca de 5% do dia seguinte da eleição.

Houve uma votação muito forte de candidatos à deputado de centro e de direita. De forma geral, os partidos que não estão alinhados nem com Lula e nem com Bolsonaro foram os que mais perderam cadeiras. O PL, apoiado pelo presidente foi o partido que mais elegeu deputados e mais cresceu. Logo em seguida, veio o PT.

No senado foi parecido, os candidatos considerados de direita foram maioria, mas os que perderam mesmo foram os ""independentes"", que não tinham apoio de Lula nem de Bolsonaro.

O mercado acabou reagindo positivamente à esse cenário justamente porque o congresso agora tem uma maioria de centro-direita. O que deve forçar um possível governo Lula a trazer suas pautas um pouco mais para o centro para que consiga governar e conversar com esse congresso. Além disso, ainda não dá pra dizer que a vitória do Lula é certa.

O Bolsonaro é visto pelo mercado como um candidato mais liberal, e se ele vencer as pautas de privatizações e reformas devem andar com mais facilidade frente a esse congresso que foi eleito.

Agora, vamos aos cenários:

Cenário 1: Lula eleito

Aqui podemos pensar um pouco sobre o que já foi feito no passado e tentar fazer alguma projeção dos setores que podem ser beneficiar deste cenário.

Caso seja reeleito, o plano de economia do ex-presidente Lula, envolve o incentivo de várias áreas, como: A valorização do salário mínimo, mudanças no preço da gasolina (PETROBRAS), fim do teto de gastos e nenhuma privatização.

A economia do governo Lula foi marcada principalmente pela pelo boom das commodities no Brasil e em toda a América Latina, onde o ex-presidente do Brasil surfou uma alta valorização das commodities, o que fez com que o PIB crescesse, a pobreza diminuísse junto com o desemprego e o dólar tenha despencado.

Lula assumiu a presidência de 2003 até 2011 e agora tenta fazer o mesmo em 2022, enfrentando Bolsonaro na maior eleição da história do Brasil, que pode definir os rumos da economia do Brasil, tanto positivamente, quanto negativamente

Com isso fica a questão, se o Lula ganhar as eleições de 2022, o que pode acontecer com a economia? O Brasil acabará com a fome e a pobreza? Ou será que seremos a próxima Venezuela? O QUE ACONTECE COM A ECONOMIA SE LULA GANHAR A ELEIÇÃO?


Caso o ex-presidente Lula seja eleito novamente e resolva implantar medidas similares a estas, possivelmente empresas que se beneficiem destes setores serão beneficiadas. 
Podemos citar empresas de Educação, caso haja algo parecido com o FIES. Empresas de Varejo podem se beneficiar com uma facilitação do crédito e as empresas de construção civil podem surfar na onda de um possível Minha Casa Minha Vida turbinado.
O ponto de atenção é que se essas medidas não forem feitas com responsabilidade fiscal, podemos ter um agravamento do problema da inflação e, consequentemente, dos juros.
Cenário 2: Bolsonaro reeleito
Caso isso aconteça é muito provável que continuem as condições favoráveis para a queda dos juros. Beneficiando a renda fixa prefixada e renda variável no geral. Principalmente aquelas empresas que são mais sensíveis a juros.
No governo do atual presidente as estatais tiveram boa autonomia pra funcionar e apresentaram lucros recordes, cenário que tende a continuar numa possível reeleição.

O ponto de atenção é que possivelmente teremos a a tributação de dividendos. Isso provavelmente também vai acontecer caso o Lula ganhe.
Esses são os dois possíveis cenários, mas não se esqueça que estamos falando de políticos. Nada impede do Bolsonaro tomar medidas que esperaríamos do Lula ou vice-versa. O que também pode acontecer é que eles façam coisas que ninguém está esperando, vá saber.
#LULA #ECONOMIA #BOLSONARO #ELEIÇÃO";;PT33S;2d;hd;true;False;rectangular;;2963;92;0;18
90;youtube#video;FnP6wVfNHfQSXMhb9Dbk91fHtv8;gT7v_q1E13A;2022-10-05T11:11:53Z;UCXwAKQLIE7lTs21VJ1oSBhA;"Lembra do Barroso na pegada Zé Dirceu? ""Eleição não se vence, se toma"" = ""Nós Vamos Tomar O Poder""";"""Ministro"" do STF na pegada Zé Dirceu, que havia dito que o PT assumiria o poder, e que isso, nada tinha a ver com vencer uma eleição.";Daniel Silveira - Deputado Federal;;22;none;;https://i.ytimg.com/vi/gT7v_q1E13A/default.jpg;120;90;https://i.ytimg.com/vi/gT7v_q1E13A/mqdefault.jpg;320;180;https://i.ytimg.com/vi/gT7v_q1E13A/hqdefault.jpg;480;360;;;;;;;"Lembra do Barroso na pegada Zé Dirceu? ""Eleição não se vence, se toma"" = ""Nós Vamos Tomar O Poder""";"""Ministro"" do STF na pegada Zé Dirceu, que havia dito que o PT assumiria o poder, e que isso, nada tinha a ver com vencer uma eleição.";;PT18S;2d;hd;false;False;rectangular;;7996;610;0;82
91;youtube#video;mcglbhzC9lAh7Qp_XlH6FwyVMXE;ui-_idZ44bE;2022-10-26T21:31:11Z;UCyJYZugIbTwCx965dZ47aCg;#eleições2022 #eleição #lula #janja #13 #pt #fakenews #segundoturno #forabolsonaro #lula2022;;Senso Comuna;;27;none;pt;https://i.ytimg.com/vi/ui-_idZ44bE/default.jpg;120;90;https://i.ytimg.com/vi/ui-_idZ44bE/mqdefault.jpg;320;180;https://i.ytimg.com/vi/ui-_idZ44bE/hqdefault.jpg;480;360;https://i.ytimg.com/vi/ui-_idZ44bE/sddefault.jpg;640.0;480.0;https://i.ytimg.com/vi/ui-_idZ44bE/maxresdefault.jpg;1280.0;720.0;#eleições2022 #eleição #lula #janja #13 #pt #fakenews #segundoturno #forabolsonaro #lula2022;;pt-BR;PT1M1S;2d;hd;false;True;rectangular;;56;2;0;0
92;youtube#video;PHXsO_61mCaAxTtwi5tSnBiiyl4;fylwNvggqoA;2022-10-27T00:04:12Z;UCKHZiQOhUrEgvV32GG7JZzA;Lula x Jair Reta Final #eleições #eleições2022 #eleição #embolada #comedia #lula #shorts #repente;"Quer apoiar o Canal? Chave Pix: gui_fny@yahoo.com.br (Guilherme Augusto Lima)
Me siga no instagram:  @guizaonomic
Confira essa Batalha na Embolada com Lula e Bolsonaro, e aí quem levou a melhor? Comenta aí!!!
Se inscreva no canal!";Tocamente a Frente;['batalha de repente', 'bolsonaro vs lula', 'bozonaro', 'repentistas', 'lula x bolsonaro', 'lula vs bolsonaro', 'lula vs moro', 'bolsonaro vs moro', 'viral', 'tocamente a frente', 'tocamente', 'repente nordestino', 'repentes', 'repente de viola', 'repentes engraçados', 'repente engraçado', 'repente antigo', 'lula', 'bolsonaro', 'repente', 'repentista', 'embolada', 'desafio malcriado', 'eleiçoes 2022'];25;none;pt-BR;https://i.ytimg.com/vi/fylwNvggqoA/default.jpg;120;90;https://i.ytimg.com/vi/fylwNvggqoA/mqdefault.jpg;320;180;https://i.ytimg.com/vi/fylwNvggqoA/hqdefault.jpg;480;360;https://i.ytimg.com/vi/fylwNvggqoA/sddefault.jpg;640.0;480.0;https://i.ytimg.com/vi/fylwNvggqoA/maxresdefault.jpg;1280.0;720.0;Lula x Jair Reta Final #eleições #eleições2022 #eleição #embolada #comedia #lula #shorts #repente;"Quer apoiar o Canal? Chave Pix: gui_fny@yahoo.com.br (Guilherme Augusto Lima)
Me siga no instagram:  @guizaonomic
Confira essa Batalha na Embolada com Lula e Bolsonaro, e aí quem levou a melhor? Comenta aí!!!
Se inscreva no canal!";;PT1M;2d;hd;false;True;rectangular;;2774;72;0;5
93;youtube#video;ZSpTFNEmRbGoIppI2MLMcAHCBLw;K2-qBi_tem0;2022-10-18T13:00:21Z;UC3uYvpJ3J6oNoNYRXfZXjEw;As Eleição MAIS IMPORTANTE do mundo em 2022;"OLIVER STUENKEL E PROFESSOR HOC - Flow #123
https://youtu.be/uIh4nXNZMMA

INSIDER 
12% DE DESCONTO EM QUALQUER COMPRA NA INSIDER COM O CUPOM FLOW 👕 
https://estudiosflow.com/ad/dc-insiderstore-flow-2

HIDROMEL
Philip Mead não é cerveja, não é vodka e não é cachaça. É uma bebida diferente de tudo que você conhece! Use o cupom FLOW10 e ganhe 10% de desconto!
https://nv99.com.br/ad/dc-philipmead-flow-6";Cortes do Flow [OFICIAL];['flowpodcast777', 'FLOW', 'FLOW PODCAST', 'PODCAST', 'MONARK', 'IGOR', '3K', 'IGOR3K', 'flow', 'Flow', 'Melhor Podcast do Brasil', 'Cortes do Flow', 'FlowHighligths', 'Melhores Momentos', 'Flow Clips', 'flow clipes', 'flow moments', 'assista completo', 'cortes do venus', 'cortes do cometa', 'a deriva cortes', 'cortes do prosa guiada', 'cortes do favela invest', 'cortes do enxuga gelo', 'dacunha shots', 'flowhighlights', 'flow clips', 'cortes podcast'];24;none;pt-BR;https://i.ytimg.com/vi/K2-qBi_tem0/default.jpg;120;90;https://i.ytimg.com/vi/K2-qBi_tem0/mqdefault.jpg;320;180;https://i.ytimg.com/vi/K2-qBi_tem0/hqdefault.jpg;480;360;https://i.ytimg.com/vi/K2-qBi_tem0/sddefault.jpg;640.0;480.0;https://i.ytimg.com/vi/K2-qBi_tem0/maxresdefault.jpg;1280.0;720.0;As Eleição MAIS IMPORTANTE do mundo em 2022;"OLIVER STUENKEL E PROFESSOR HOC - Flow #123
https://youtu.be/uIh4nXNZMMA

INSIDER 
12% DE DESCONTO EM QUALQUER COMPRA NA INSIDER COM O CUPOM FLOW 👕 
https://estudiosflow.com/ad/dc-insiderstore-flow-2

HIDROMEL
Philip Mead não é cerveja, não é vodka e não é cachaça. É uma bebida diferente de tudo que você conhece! Use o cupom FLOW10 e ganhe 10% de desconto!
https://nv99.com.br/ad/dc-philipmead-flow-6";;PT8M51S;2d;hd;false;True;rectangular;;97584;6547;0;537
94;youtube#video;A4QgtH5u94488AJ_4AOHeoj95IY;zglCEVXwHR0;2022-10-26T15:30:37Z;UCKHZiQOhUrEgvV32GG7JZzA;FALTAM 4 DIAS #eleição #eleições2022 #eleições #repente #nordeste #nordestino #batalha #lula #short;"Quer apoiar o Canal? Chave Pix: gui_fny@yahoo.com.br (Guilherme Augusto Lima)
Me siga no instagram:  @guizaonomic
Confira essa Batalha na Embolada com Lula e Bolsonaro, e aí quem levou a melhor? Comenta aí!!!
Se inscreva no canal!";Tocamente a Frente;['batalha de repente', 'bolsonaro vs lula', 'bozonaro', 'repentistas', 'lula x bolsonaro', 'lula vs bolsonaro', 'lula vs moro', 'bolsonaro vs moro', 'viral', 'tocamente a frente', 'tocamente', 'repente nordestino', 'repentes', 'repente de viola', 'repentes engraçados', 'repente engraçado', 'repente antigo', 'lula', 'bolsonaro', 'repente', 'repentista', 'embolada', 'desafio malcriado', 'eleiçoes 2022'];25;none;pt-BR;https://i.ytimg.com/vi/zglCEVXwHR0/default.jpg;120;90;https://i.ytimg.com/vi/zglCEVXwHR0/mqdefault.jpg;320;180;https://i.ytimg.com/vi/zglCEVXwHR0/hqdefault.jpg;480;360;https://i.ytimg.com/vi/zglCEVXwHR0/sddefault.jpg;640.0;480.0;https://i.ytimg.com/vi/zglCEVXwHR0/maxresdefault.jpg;1280.0;720.0;FALTAM 4 DIAS #eleição #eleições2022 #eleições #repente #nordeste #nordestino #batalha #lula #short;"Quer apoiar o Canal? Chave Pix: gui_fny@yahoo.com.br (Guilherme Augusto Lima)
Me siga no instagram:  @guizaonomic
Confira essa Batalha na Embolada com Lula e Bolsonaro, e aí quem levou a melhor? Comenta aí!!!
Se inscreva no canal!";;PT1M;2d;hd;false;True;rectangular;;2171;90;0;3
95;youtube#video;ZFx-VnqN8j-U9FP2oQKaHFhHHlw;0Rkw8LwK7JA;2022-10-03T18:37:55Z;UCoo3C3uVUK9XZlQrNIpWXow;Votação na sala de aula. #eleicao2022 #eleição;;Samia Malat;;22;none;;https://i.ytimg.com/vi/0Rkw8LwK7JA/default.jpg;120;90;https://i.ytimg.com/vi/0Rkw8LwK7JA/mqdefault.jpg;320;180;https://i.ytimg.com/vi/0Rkw8LwK7JA/hqdefault.jpg;480;360;https://i.ytimg.com/vi/0Rkw8LwK7JA/sddefault.jpg;640.0;480.0;https://i.ytimg.com/vi/0Rkw8LwK7JA/maxresdefault.jpg;1280.0;720.0;Votação na sala de aula. #eleicao2022 #eleição;;;PT41S;2d;hd;false;False;rectangular;;978909;61721;0;1508
96;youtube#video;MUgO-6OqjHrL9R7z-TeopAjsWVQ;FxO_o7TGBJc;2022-10-29T21:18:01Z;UCRsn-gTP9zLzQyyxKcph2zA;Domingo de eleição  #eleição #eleições2022 #votação #brasil #2022 #shorts;;Sapo Sapeca;;24;none;;https://i.ytimg.com/vi/FxO_o7TGBJc/default.jpg;120;90;https://i.ytimg.com/vi/FxO_o7TGBJc/mqdefault.jpg;320;180;https://i.ytimg.com/vi/FxO_o7TGBJc/hqdefault.jpg;480;360;https://i.ytimg.com/vi/FxO_o7TGBJc/sddefault.jpg;640.0;480.0;https://i.ytimg.com/vi/FxO_o7TGBJc/maxresdefault.jpg;1280.0;720.0;Domingo de eleição  #eleição #eleições2022 #votação #brasil #2022 #shorts;;;PT57S;2d;hd;false;True;rectangular;;7;4;0;
97;youtube#video;sk8nNrq_aFXJmVcxbWOYhvvOSxc;NPpp1j-5hdg;2022-10-29T21:00:08Z;UCvpHMHcWQrWlpFcN3oTaoSg;em quem eu vou votar #shorts #eleição;;Helena Abdalla;;23;none;pt;https://i.ytimg.com/vi/NPpp1j-5hdg/default.jpg;120;90;https://i.ytimg.com/vi/NPpp1j-5hdg/mqdefault.jpg;320;180;https://i.ytimg.com/vi/NPpp1j-5hdg/hqdefault.jpg;480;360;https://i.ytimg.com/vi/NPpp1j-5hdg/sddefault.jpg;640.0;480.0;;;;em quem eu vou votar #shorts #eleição;;pt;PT6S;2d;hd;false;False;rectangular;;64702;1433;0;27
98;youtube#video;w6XgH1RYrfefY28wQF7tt9MKeS0;UXZm0fSgHtE;2022-10-05T22:20:57Z;UCKHZiQOhUrEgvV32GG7JZzA;SIMONE TEBET - LULA X BOLSONARO #eleição #eleições #nordeste #embolada #eleições2022 #lula #repente;"Quer apoiar o Canal? Chave Pix: gui_fny@yahoo.com.br (Guilherme Augusto Lima)
Me siga no instagram:  @guizaonomic
Confira essa Batalha na Embolada com Lula e Bolsonaro, e aí quem levou a melhor? Comenta aí!!!
Se inscreva no canal!";Tocamente a Frente;['batalha de repente', 'bolsonaro vs lula', 'bozonaro', 'repentistas', 'lula x bolsonaro', 'lula vs bolsonaro', 'lula vs moro', 'bolsonaro vs moro', 'viral', 'tocamente a frente', 'tocamente', 'repente nordestino', 'repentes', 'repente de viola', 'repentes engraçados', 'repente engraçado', 'repente antigo', 'lula', 'bolsonaro', 'repente', 'repentista', 'embolada', 'desafio malcriado', 'eleiçoes 2022'];25;none;pt-BR;https://i.ytimg.com/vi/UXZm0fSgHtE/default.jpg;120;90;https://i.ytimg.com/vi/UXZm0fSgHtE/mqdefault.jpg;320;180;https://i.ytimg.com/vi/UXZm0fSgHtE/hqdefault.jpg;480;360;https://i.ytimg.com/vi/UXZm0fSgHtE/sddefault.jpg;640.0;480.0;https://i.ytimg.com/vi/UXZm0fSgHtE/maxresdefault.jpg;1280.0;720.0;SIMONE TEBET - LULA X BOLSONARO #eleição #eleições #nordeste #embolada #eleições2022 #lula #repente;"Quer apoiar o Canal? Chave Pix: gui_fny@yahoo.com.br (Guilherme Augusto Lima)
Me siga no instagram:  @guizaonomic
Confira essa Batalha na Embolada com Lula e Bolsonaro, e aí quem levou a melhor? Comenta aí!!!
Se inscreva no canal!";;PT1M;2d;hd;false;True;rectangular;;25583;336;0;13
99;youtube#video;mB6gp3Jeg7Syd32ROH694mvkqHY;Chk8oFJ2H1s;2022-10-04T00:58:31Z;UCKHZiQOhUrEgvV32GG7JZzA;LAPADA NO SEGUNDO TURNO #eleições2022 #eleição #eleicao2022 #nordeste  #lula #embolada #nordestino;"Quer apoiar o Canal? Chave Pix: gui_fny@yahoo.com.br (Guilherme Augusto Lima)
Me siga no instagram:  @guizaonomic
Confira essa Batalha na Embolada com Lula e Bolsonaro, e aí quem levou a melhor? Comenta aí!!!
Se inscreva no canal!";Tocamente a Frente;['batalha de repente', 'bolsonaro vs lula', 'bozonaro', 'repentistas', 'lula x bolsonaro', 'lula vs bolsonaro', 'lula vs moro', 'bolsonaro vs moro', 'viral', 'tocamente a frente', 'tocamente', 'repente nordestino', 'repentes', 'repente de viola', 'repentes engraçados', 'repente engraçado', 'repente antigo', 'lula', 'bolsonaro', 'repente', 'repentista', 'embolada', 'desafio malcriado', 'eleiçoes 2022'];25;none;pt-BR;https://i.ytimg.com/vi/Chk8oFJ2H1s/default.jpg;120;90;https://i.ytimg.com/vi/Chk8oFJ2H1s/mqdefault.jpg;320;180;https://i.ytimg.com/vi/Chk8oFJ2H1s/hqdefault.jpg;480;360;https://i.ytimg.com/vi/Chk8oFJ2H1s/sddefault.jpg;640.0;480.0;https://i.ytimg.com/vi/Chk8oFJ2H1s/maxresdefault.jpg;1280.0;720.0;LAPADA NO SEGUNDO TURNO #eleições2022 #eleição #eleicao2022 #nordeste  #lula #embolada #nordestino;"Quer apoiar o Canal? Chave Pix: gui_fny@yahoo.com.br (Guilherme Augusto Lima)
Me siga no instagram:  @guizaonomic
Confira essa Batalha na Embolada com Lula e Bolsonaro, e aí quem levou a melhor? Comenta aí!!!
Se inscreva no canal!";;PT1M;2d;hd;false;True;rectangular;;58707;700;0;36
